Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Daily Observation Table for January 1 2018 to December 31 2018
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Avg Temp,Avg Temp Flag,Avg Bare Soil Temp,Avg Bare Soil Temp Flag,Avg Wind Speed,Avg Wind Speed Flag,Total Solar Rad,Total Solar Rad Flag,Wind Chill,Wind Chill Flag
Crosby,48.80716,-103.31174,2075,2018,01,14,6.102,,12.134,,13.237,,154.108,,-14.805,
Crosby,48.80716,-103.31174,2075,2018,01,15,-12.289,,9.821,,6.236,,174.078,,-27.712,
Crosby,48.80716,-103.31174,2075,2018,01,16,-0.904,,9.327,,16.842,,170.750,,-19.231,
Crosby,48.80716,-103.31174,2075,2018,01,17,19.799,,13.990,,16.495,,172.690,,4.936,
Crosby,48.80716,-103.31174,2075,2018,01,18,25.829,,18.418,,12.558,,105.632,,15.746,
Crosby,48.80716,-103.31174,2075,2018,01,19,31.315,,23.264,,10.484,,125.305,,23.681,
Crosby,48.80716,-103.31174,2075,2018,01,20,21.620,,23.129,,9.818,,176.103,,8.911,
Crosby,48.80716,-103.31174,2075,2018,01,21,16.023,,21.227,,7.853,,173.095,,2.388,
Crosby,48.80716,-103.31174,2075,2018,01,22,14.569,,20.084,,8.569,,171.069,,1.702,
Crosby,48.80716,-103.31174,2075,2018,01,23,14.331,,20.392,,7.386,,121.617,,3.390,
Crosby,48.80716,-103.31174,2075,2018,01,24,19.583,,20.233,,7.169,,154.616,,7.182,
Crosby,48.80716,-103.31174,2075,2018,01,25,21.016,,21.220,,5.648,,138.540,,16.900,
Crosby,48.80716,-103.31174,2075,2018,01,26,20.730,,23.420,,11.135,,167.562,,9.736,
Crosby,48.80716,-103.31174,2075,2018,01,27,4.379,,21.192,,7.490,,149.648,,-5.784,
Crosby,48.80716,-103.31174,2075,2018,01,28,0.617,,17.382,,2.222,,173.421,,-1.485,
Crosby,48.80716,-103.31174,2075,2018,01,29,8.373,,17.175,,11.115,,161.329,,-5.172,
Crosby,48.80716,-103.31174,2075,2018,01,30,25.294,,23.449,,18.134,,184.296,,12.625,
Crosby,48.80716,-103.31174,2075,2018,01,31,4.820,,21.693,,11.547,,181.973,,-11.188,
Crosby,48.80716,-103.31174,2075,2018,02,01,-5.872,,11.904,,5.305,,215.376,,-17.683,
Crosby,48.80716,-103.31174,2075,2018,02,02,2.588,,11.178,,6.174,,140.486,,-8.660,
Crosby,48.80716,-103.31174,2075,2018,02,03,-7.402,,12.280,,11.103,,153.960,,-23.061,
Crosby,48.80716,-103.31174,2075,2018,02,04,-12.370,,6.480,,13.012,,237.665,,-34.756,
Crosby,48.80716,-103.31174,2075,2018,02,05,-7.123,,7.239,,8.084,,206.626,,-21.419,
Crosby,48.80716,-103.31174,2075,2018,02,06,-6.538,,6.851,,8.613,,188.468,,-22.322,
Crosby,48.80716,-103.31174,2075,2018,02,07,-5.854,,6.331,,6.803,,196.974,,-22.580,
Crosby,48.80716,-103.31174,2075,2018,02,08,-5.980,,7.119,,4.929,,160.768,,-15.688,
Crosby,48.80716,-103.31174,2075,2018,02,09,-10.921,,5.638,,10.060,,256.860,,-29.486,
Crosby,48.80716,-103.31174,2075,2018,02,10,-4.900,,5.139,,16.198,,199.151,,-28.519,
Crosby,48.80716,-103.31174,2075,2018,02,11,-7.114,,8.033,,8.589,,244.090,,-17.577,
Crosby,48.80716,-103.31174,2075,2018,02,12,-14.503,,3.535,,9.946,,271.499,,-33.043,
Crosby,48.80716,-103.31174,2075,2018,02,13,9.778,,7.489,,20.917,,263.309,,-11.653,
Crosby,48.80716,-103.31174,2075,2018,02,14,24.997,,16.519,,12.532,,133.021,,15.128,
Crosby,48.80716,-103.31174,2075,2018,02,15,3.335,,16.791,,13.840,,245.602,,-19.678,
Crosby,48.80716,-103.31174,2075,2018,02,16,8.923,,13.445,,13.715,,231.989,,-8.496,
Crosby,48.80716,-103.31174,2075,2018,02,17,10.679,,15.445,,8.985,,269.097,,-2.394,
Crosby,48.80716,-103.31174,2075,2018,02,18,-1.255,,15.737,,7.491,,250.266,,-10.130,
Crosby,48.80716,-103.31174,2075,2018,02,19,-5.872,,14.166,,4.991,,241.757,,-16.795,
Crosby,48.80716,-103.31174,2075,2018,02,20,-1.165,,14.333,,11.923,,268.969,,-19.467,
Crosby,48.80716,-103.31174,2075,2018,02,21,-2.065,,13.477,,11.643,,316.415,,-20.816,
Crosby,48.80716,-103.31174,2075,2018,02,22,0.122,,13.423,,10.406,,320.673,,-19.291,
Crosby,48.80716,-103.31174,2075,2018,02,23,0.698,,13.925,,11.513,,295.804,,-14.707,
Crosby,48.80716,-103.31174,2075,2018,02,24,9.685,,15.035,,11.711,,304.766,,-4.965,
Crosby,48.80716,-103.31174,2075,2018,02,25,16.629,,17.950,,12.366,,323.986,,2.645,
Crosby,48.80716,-103.31174,2075,2018,02,26,20.805,,19.682,,9.143,,318.230,,9.245,
Crosby,48.80716,-103.31174,2075,2018,02,27,13.611,,19.688,,9.868,,344.516,,0.830,
Crosby,48.80716,-103.31174,2075,2018,02,28,16.680,,20.405,,11.315,,348.306,,2.793,
Crosby,48.80716,-103.31174,2075,2018,03,01,14.652,,20.125,,6.231,,333.642,,5.445,
Crosby,48.80716,-103.31174,2075,2018,03,02,20.512,,21.476,,15.641,,211.991,,8.298,
Crosby,48.80716,-103.31174,2075,2018,03,03,24.358,,23.414,,12.791,,215.762,,14.026,
Crosby,48.80716,-103.31174,2075,2018,03,04,29.608,,25.371,,10.319,,61.568,,20.636,
Crosby,48.80716,-103.31174,2075,2018,03,05,22.178,,25.780,,2.823,,176.637,,14.571,
Crosby,48.80716,-103.31174,2075,2018,03,06,15.244,,25.194,,0.000,,280.198,,14.946,
Crosby,48.80716,-103.31174,2075,2018,03,07,3.101,,24.657,,3.254,,388.080,,-0.828,
Crosby,48.80716,-103.31174,2075,2018,03,08,5.675,,23.921,,6.883,,370.921,,-2.141,
Crosby,48.80716,-103.31174,2075,2018,03,09,17.596,,24.058,,13.207,,335.060,,5.994,
Crosby,48.80716,-103.31174,2075,2018,03,10,16.605,,24.707,,9.789,,281.835,,6.091,
Crosby,48.80716,-103.31174,2075,2018,03,11,15.145,,24.491,,9.333,,404.167,,-0.042,
Crosby,48.80716,-103.31174,2075,2018,03,12,17.232,,24.454,,4.830,,413.863,,10.392,
Crosby,48.80716,-103.31174,2075,2018,03,13,18.974,,24.719,,11.716,,426.506,,6.179,
Crosby,48.80716,-103.31174,2075,2018,03,14,17.857,,24.955,,5.669,,410.798,,9.868,
Crosby,48.80716,-103.31174,2075,2018,03,15,20.510,,25.172,,16.458,,347.832,,7.102,
Crosby,48.80716,-103.31174,2075,2018,03,16,24.113,,25.798,,12.946,,393.835,,10.365,
Crosby,48.80716,-103.31174,2075,2018,03,17,23.538,,26.177,,8.087,,308.371,,16.679,
Crosby,48.80716,-103.31174,2075,2018,03,18,28.643,,27.181,,5.462,,259.388,,23.679,
Crosby,48.80716,-103.31174,2075,2018,03,19,29.436,,28.046,,4.325,,332.382,,25.254,
Crosby,48.80716,-103.31174,2075,2018,03,20,30.928,,28.781,,7.074,,320.701,,23.305,
Crosby,48.80716,-103.31174,2075,2018,03,21,26.897,,30.227,,6.659,,450.294,,19.315,
Crosby,48.80716,-103.31174,2075,2018,03,22,29.092,,30.718,,18.783,,443.541,,16.320,
Crosby,48.80716,-103.31174,2075,2018,03,23,29.866,,30.957,,27.703,,161.139,,13.728,
Crosby,48.80716,-103.31174,2075,2018,03,24,32.448,,31.109,,16.292,,387.039,,20.718,
Crosby,48.80716,-103.31174,2075,2018,03,25,30.546,,31.415,,12.168,,388.655,,23.595,
Crosby,48.80716,-103.31174,2075,2018,03,26,25.725,,31.635,,7.187,,341.376,,17.885,
Crosby,48.80716,-103.31174,2075,2018,03,27,31.021,,31.699,,12.783,,398.137,,21.549,
Crosby,48.80716,-103.31174,2075,2018,03,28,24.625,,31.747,,10.104,,385.583,,9.631,
Crosby,48.80716,-103.31174,2075,2018,03,29,15.038,,31.682,,8.780,,276.032,,8.368,
Crosby,48.80716,-103.31174,2075,2018,03,30,0.941,,31.655,,9.635,,333.611,,-9.909,
Crosby,48.80716,-103.31174,2075,2018,03,31,2.750,,31.682,,15.588,,535.604,,-16.098,
Crosby,48.80716,-103.31174,2075,2018,04,01,7.329,,28.903,,9.129,,522.625,,-4.848,
Crosby,48.80716,-103.31174,2075,2018,04,02,8.151,,26.833,,6.131,,514.480,,0.141,
Crosby,48.80716,-103.31174,2075,2018,04,03,13.049,,26.078,,8.342,,536.583,,-0.514,
Crosby,48.80716,-103.31174,2075,2018,04,04,12.806,,25.797,,4.464,,546.620,,6.948,
Crosby,48.80716,-103.31174,2075,2018,04,05,9.657,,30.118,,10.930,,545.868,,1.864,
Crosby,48.80716,-103.31174,2075,2018,04,06,2.822,,25.008,,9.474,,567.694,,-12.820,
Crosby,48.80716,-103.31174,2075,2018,04,07,7.367,,22.269,,10.175,,563.366,,-4.349,
Crosby,48.80716,-103.31174,2075,2018,04,08,20.214,,25.506,,13.570,,405.870,,5.505,
Crosby,48.80716,-103.31174,2075,2018,04,09,22.055,,27.761,,6.856,,416.227,,12.827,
Crosby,48.80716,-103.31174,2075,2018,04,10,26.325,,29.280,,5.806,,559.742,,20.038,
Crosby,48.80716,-103.31174,2075,2018,04,11,33.355,,31.159,,7.137,,374.706,,27.575,
Crosby,48.80716,-103.31174,2075,2018,04,12,32.061,,31.547,,9.807,,192.242,,23.061,
Crosby,48.80716,-103.31174,2075,2018,04,13,26.491,,31.667,,9.651,,454.047,,16.493,
Crosby,48.80716,-103.31174,2075,2018,04,14,24.468,,31.736,,15.165,,501.368,,13.268,
Crosby,48.80716,-103.31174,2075,2018,04,15,32.018,,31.785,,17.527,,570.639,,18.505,
Crosby,48.80716,-103.31174,2075,2018,04,16,31.249,,31.922,,15.439,,596.751,,21.035,
Crosby,48.80716,-103.31174,2075,2018,04,17,35.294,,32.088,,16.457,,277.249,,23.140,
Crosby,48.80716,-103.31174,2075,2018,04,18,35.819,,33.676,,5.296,,261.807,,29.408,
Crosby,48.80716,-103.31174,2075,2018,04,19,39.715,,36.513,,6.211,,476.779,,33.376,
Crosby,48.80716,-103.31174,2075,2018,04,20,47.271,,38.965,,13.204,,558.829,,40.299,
Crosby,48.80716,-103.31174,2075,2018,04,21,51.000,,41.886,,16.157,,573.397,,46.910,
Crosby,48.80716,-103.31174,2075,2018,04,22,49.499,,44.669,,7.634,,553.436,,48.437,
Crosby,48.80716,-103.31174,2075,2018,04,23,41.126,,41.708,,8.345,,279.663,,38.829,
Crosby,48.80716,-103.31174,2075,2018,04,24,43.333,,42.277,,7.974,,616.919,,40.734,
Crosby,48.80716,-103.31174,2075,2018,04,25,53.276,,45.220,,14.974,,459.965,,47.366,
Crosby,48.80716,-103.31174,2075,2018,04,26,50.226,,46.712,,11.286,,618.588,,49.980,
Crosby,48.80716,-103.31174,2075,2018,04,27,46.020,,49.127,,6.934,,631.707,,44.224,
Crosby,48.80716,-103.31174,2075,2018,04,28,53.025,,49.356,,19.396,,628.770,,50.592,
Crosby,48.80716,-103.31174,2075,2018,04,29,62.122,,53.109,,13.149,,523.040,,59.132,
Crosby,48.80716,-103.31174,2075,2018,04,30,47.656,,49.235,,12.811,,238.303,,39.052,
Crosby,48.80716,-103.31174,2075,2018,05,01,45.780,,47.525,,4.859,,459.130,,42.264,
Crosby,48.80716,-103.31174,2075,2018,05,02,49.900,,48.421,,9.888,,469.422,,47.326,
Crosby,48.80716,-103.31174,2075,2018,05,03,54.284,,51.116,,10.417,,622.006,,53.951,
Crosby,48.80716,-103.31174,2075,2018,05,04,60.377,,55.715,,8.153,,573.102,,59.559,
Crosby,48.80716,-103.31174,2075,2018,05,05,60.153,,58.146,,8.040,,563.184,,61.033,
Crosby,48.80716,-103.31174,2075,2018,05,06,61.413,,60.260,,6.378,,631.429,,62.185,
Crosby,48.80716,-103.31174,2075,2018,05,07,67.352,,61.297,,10.775,,419.274,,68.063,
Crosby,48.80716,-103.31174,2075,2018,05,08,62.951,,61.749,,10.940,,610.390,,61.612,
Crosby,48.80716,-103.31174,2075,2018,05,09,49.891,,59.269,,10.336,,549.542,,53.411,
Crosby,48.80716,-103.31174,2075,2018,05,10,43.462,,51.657,,13.231,,382.998,,37.645,
Crosby,48.80716,-103.31174,2075,2018,05,11,45.644,,48.604,,7.629,,179.948,,42.148,
Crosby,48.80716,-103.31174,2075,2018,05,12,53.418,,53.686,,5.450,,587.506,,53.810,
Crosby,48.80716,-103.31174,2075,2018,05,13,59.339,,57.967,,8.975,,682.076,,57.431,
Crosby,48.80716,-103.31174,2075,2018,05,14,59.184,,60.717,,8.731,,673.275,,60.164,
Crosby,48.80716,-103.31174,2075,2018,05,15,65.317,,61.869,,15.173,,682.956,,67.125,
Crosby,48.80716,-103.31174,2075,2018,05,16,66.740,,64.169,,14.739,,638.418,,67.435,
Crosby,48.80716,-103.31174,2075,2018,05,17,52.478,,58.222,,18.676,,241.788,,47.547,
Crosby,48.80716,-103.31174,2075,2018,05,18,51.664,,53.644,,14.840,,344.382,,45.667,
Crosby,48.80716,-103.31174,2075,2018,05,19,49.910,,56.286,,4.234,,674.369,,52.077,
Crosby,48.80716,-103.31174,2075,2018,05,20,55.543,,58.933,,11.850,,711.904,,55.505,
Crosby,48.80716,-103.31174,2075,2018,05,21,61.972,,61.547,,11.308,,699.264,,61.975,
Crosby,48.80716,-103.31174,2075,2018,05,22,66.119,,63.725,,9.223,,448.620,,66.107,
Crosby,48.80716,-103.31174,2075,2018,05,23,64.886,,63.303,,7.001,,336.126,,65.551,
Crosby,48.80716,-103.31174,2075,2018,05,24,66.641,,64.327,,9.665,,493.294,,66.481,
Crosby,48.80716,-103.31174,2075,2018,05,25,70.520,,66.537,,13.580,,687.095,,71.255,
Crosby,48.80716,-103.31174,2075,2018,05,26,71.564,,69.766,,5.778,,645.644,,73.576,
Crosby,48.80716,-103.31174,2075,2018,05,27,67.892,,70.000,,8.809,,654.251,,68.619,
Crosby,48.80716,-103.31174,2075,2018,05,28,65.651,,67.937,,8.013,,527.778,,65.899,
Crosby,48.80716,-103.31174,2075,2018,05,29,66.335,,66.228,,4.733,,308.009,,64.983,
Crosby,48.80716,-103.31174,2075,2018,05,30,67.802,,67.267,,4.716,,499.974,,66.435,
Crosby,48.80716,-103.31174,2075,2018,05,31,60.899,,64.447,,9.730,,251.456,,59.914,
Crosby,48.80716,-103.31174,2075,2018,06,01,61.196,,60.508,,13.275,,127.502,,59.615,
Crosby,48.80716,-103.31174,2075,2018,06,02,55.679,,57.067,,18.132,,413.754,,53.296,
Crosby,48.80716,-103.31174,2075,2018,06,03,60.248,,60.537,,7.733,,700.214,,60.286,
Crosby,48.80716,-103.31174,2075,2018,06,04,68.396,,67.387,,9.003,,705.126,,70.005,
Crosby,48.80716,-103.31174,2075,2018,06,05,64.661,,66.393,,10.721,,453.673,,64.366,
Crosby,48.80716,-103.31174,2075,2018,06,06,63.275,,67.118,,7.611,,710.903,,65.039,
Crosby,48.80716,-103.31174,2075,2018,06,07,69.890,,70.491,,15.912,,641.452,,70.067,
Crosby,48.80716,-103.31174,2075,2018,06,08,69.998,,72.184,,8.540,,635.868,,69.458,
Crosby,48.80716,-103.31174,2075,2018,06,09,72.581,,75.157,,7.730,,703.573,,74.467,
Crosby,48.80716,-103.31174,2075,2018,06,10,73.994,,75.595,,17.289,,548.089,,73.099,
Crosby,48.80716,-103.31174,2075,2018,06,11,58.595,,69.947,,13.997,,703.112,,61.038,
Crosby,48.80716,-103.31174,2075,2018,06,12,61.547,,68.734,,14.658,,759.192,,62.045,
Crosby,48.80716,-103.31174,2075,2018,06,13,66.074,,69.262,,10.534,,658.215,,66.689,
Crosby,48.80716,-103.31174,2075,2018,06,14,66.416,,69.216,,11.966,,358.770,,65.624,
Crosby,48.80716,-103.31174,2075,2018,06,15,59.828,,67.285,,7.968,,545.343,,60.378,
Crosby,48.80716,-103.31174,2075,2018,06,16,59.882,,65.685,,3.917,,259.312,,58.940,
Crosby,48.80716,-103.31174,2075,2018,06,17,61.430,,67.783,,3.753,,659.297,,63.035,
Crosby,48.80716,-103.31174,2075,2018,06,18,63.788,,70.989,,6.512,,661.913,,64.787,
Crosby,48.80716,-103.31174,2075,2018,06,19,67.271,,73.318,,4.151,,605.275,,66.871,
Crosby,48.80716,-103.31174,2075,2018,06,20,68.315,,74.100,,3.524,,603.002,,68.572,
Crosby,48.80716,-103.31174,2075,2018,06,21,69.341,,75.743,,4.179,,594.932,,70.451,
Crosby,48.80716,-103.31174,2075,2018,06,22,70.808,,74.778,,8.075,,517.644,,68.391,
Crosby,48.80716,-103.31174,2075,2018,06,23,67.640,,71.121,,5.611,,446.786,,65.553,
Crosby,48.80716,-103.31174,2075,2018,06,24,69.080,,69.527,,4.163,,436.041,,65.766,
Crosby,48.80716,-103.31174,2075,2018,06,25,67.514,,71.912,,4.233,,672.876,,68.048,
Crosby,48.80716,-103.31174,2075,2018,06,26,71.024,,74.746,,7.597,,540.430,,70.381,
Crosby,48.80716,-103.31174,2075,2018,06,27,65.561,,73.938,,8.600,,710.077,,65.717,
Crosby,48.80716,-103.31174,2075,2018,06,28,67.694,,75.269,,5.781,,637.284,,68.782,
Crosby,48.80716,-103.31174,2075,2018,06,29,64.634,,70.519,,6.364,,341.633,,62.146,
Crosby,48.80716,-103.31174,2075,2018,06,30,64.382,,68.886,,7.192,,637.485,,63.310,
Crosby,48.80716,-103.31174,2075,2018,07,01,61.916,,69.416,,7.929,,533.343,,61.988,
Crosby,48.80716,-103.31174,2075,2018,07,02,62.879,,71.568,,5.215,,693.724,,63.154,
Crosby,48.80716,-103.31174,2075,2018,07,03,67.154,,75.503,,4.732,,644.721,,67.288,
Crosby,48.80716,-103.31174,2075,2018,07,04,61.943,,72.905,,11.555,,665.573,,62.368,
Crosby,48.80716,-103.31174,2075,2018,07,05,61.106,,72.613,,3.640,,692.097,,62.915,
Crosby,48.80716,-103.31174,2075,2018,07,06,72.365,,76.768,,11.599,,680.122,,73.510,
Crosby,48.80716,-103.31174,2075,2018,07,07,78.107,,80.799,,7.161,,696.575,,77.863,
Crosby,48.80716,-103.31174,2075,2018,07,08,70.601,,80.348,,5.100,,655.209,,69.589,
Crosby,48.80716,-103.31174,2075,2018,07,09,69.782,,79.697,,8.346,,640.809,,71.836,
Crosby,48.80716,-103.31174,2075,2018,07,10,73.733,,79.276,,8.313,,555.554,,73.770,
Crosby,48.80716,-103.31174,2075,2018,07,11,69.980,,76.789,,9.308,,699.844,,69.183,
Crosby,48.80716,-103.31174,2075,2018,07,12,72.257,,76.273,E,5.081,E,687.291,E,70.131,E
Crosby,48.80716,-103.31174,2075,2018,07,13,73.598,,79.320,,7.108,,680.688,,73.777,
Crosby,48.80716,-103.31174,2075,2018,07,14,69.152,,79.967,,9.837,,616.986,,71.143,
Crosby,48.80716,-103.31174,2075,2018,07,15,61.155,,75.652,,8.041,,712.581,,62.853,
Crosby,48.80716,-103.31174,2075,2018,07,16,63.221,,76.490,,4.581,,701.081,,63.470,
Crosby,48.80716,-103.31174,2075,2018,07,17,69.179,,77.988,,6.042,,701.603,,69.414,
Crosby,48.80716,-103.31174,2075,2018,07,18,73.328,,80.050,,6.444,,633.984,,72.417,
Crosby,48.80716,-103.31174,2075,2018,07,19,70.079,,80.803,,7.522,,650.224,,71.035,
Crosby,48.80716,-103.31174,2075,2018,07,20,65.174,,79.435,,4.609,,670.588,,65.347,
Crosby,48.80716,-103.31174,2075,2018,07,21,70.088,,76.432,,11.354,,402.053,,68.034,
Crosby,48.80716,-103.31174,2075,2018,07,22,67.568,,73.325,,7.751,,581.846,,66.849,
Crosby,48.80716,-103.31174,2075,2018,07,23,62.744,,73.138,,8.595,,693.311,,63.510,
Crosby,48.80716,-103.31174,2075,2018,07,24,62.303,,73.283,,4.858,,511.158,,62.242,
Crosby,48.80716,-103.31174,2075,2018,07,25,59.792,,72.371,,6.935,,527.798,,59.972,
Crosby,48.80716,-103.31174,2075,2018,07,26,57.135,,71.191,,3.887,,475.181,,57.796,
Crosby,48.80716,-103.31174,2075,2018,07,27,62.591,,71.813,,2.337,,501.721,,62.329,
Crosby,48.80716,-103.31174,2075,2018,07,28,64.625,,74.371,,4.048,,660.344,,65.764,
Crosby,48.80716,-103.31174,2075,2018,07,29,68.558,,76.387,,4.522,,544.955,,66.987,
Crosby,48.80716,-103.31174,2075,2018,07,30,69.017,,76.454,,7.107,,654.464,,69.847,
Crosby,48.80716,-103.31174,2075,2018,07,31,64.463,,75.199,,8.048,,449.500,,63.709,
Crosby,48.80716,-103.31174,2075,2018,08,01,61.745,,73.573,,4.031,,518.341,,60.891,
Crosby,48.80716,-103.31174,2075,2018,08,02,73.481,,75.007,,9.158,,617.260,,71.317,
Crosby,48.80716,-103.31174,2075,2018,08,03,73.472,,77.054,,6.575,,565.429,,74.191,
Crosby,48.80716,-103.31174,2075,2018,08,04,68.873,,77.386,,7.356,,605.080,,69.291,
Crosby,48.80716,-103.31174,2075,2018,08,05,65.525,,75.991,,5.039,,454.046,,64.045,
Crosby,48.80716,-103.31174,2075,2018,08,06,67.622,,76.330,,4.287,,586.024,,67.895,
Crosby,48.80716,-103.31174,2075,2018,08,07,72.194,,77.309,,7.152,,579.158,,72.758,
Crosby,48.80716,-103.31174,2075,2018,08,08,72.014,,77.922,,4.068,,559.179,,72.300,
Crosby,48.80716,-103.31174,2075,2018,08,09,74.399,,78.296,,3.903,,536.887,,73.814,
Crosby,48.80716,-103.31174,2075,2018,08,10,80.528,,79.644,,5.138,,562.065,,79.816,
Crosby,48.80716,-103.31174,2075,2018,08,11,82.031,,80.772,,8.577,,591.985,,82.628,
Crosby,48.80716,-103.31174,2075,2018,08,12,86.225,,82.218,,9.830,,557.193,,84.514,
Crosby,48.80716,-103.31174,2075,2018,08,13,59.639,,76.872,,6.624,,220.629,,62.344,
Crosby,48.80716,-103.31174,2075,2018,08,14,61.851,,73.077,,5.142,,572.570,,61.823,
Crosby,48.80716,-103.31174,2075,2018,08,15,70.700,,75.276,,7.777,,576.649,,71.050,
Crosby,48.80716,-103.31174,2075,2018,08,16,70.889,,74.790,,4.851,,344.803,,68.953,
Crosby,48.80716,-103.31174,2075,2018,08,17,75.056,,74.638,,8.839,,443.355,,75.646,
Crosby,48.80716,-103.31174,2075,2018,08,18,73.787,,75.517,,8.885,,333.227,,74.198,
Crosby,48.80716,-103.31174,2075,2018,08,19,60.062,,73.127,,7.885,,505.711,,60.547,
Crosby,48.80716,-103.31174,2075,2018,08,20,56.198,,69.495,,3.959,,310.393,,56.978,
Crosby,48.80716,-103.31174,2075,2018,08,21,58.608,,69.072,,5.163,,530.131,,58.244,
Crosby,48.80716,-103.31174,2075,2018,08,22,63.123,,70.157,,8.528,,552.786,,63.214,
Crosby,48.80716,-103.31174,2075,2018,08,23,65.633,,70.162,,6.349,,265.313,,66.280,
Crosby,48.80716,-103.31174,2075,2018,08,24,69.161,,71.289,,7.190,,506.443,,69.271,
Crosby,48.80716,-103.31174,2075,2018,08,25,57.342,,70.627,,4.880,,457.077,,57.067,
Crosby,48.80716,-103.31174,2075,2018,08,26,55.875,,65.910,,5.636,,209.885,,53.654,
Crosby,48.80716,-103.31174,2075,2018,08,27,48.221,,60.502,,4.523,,173.026,,49.473,
Crosby,48.80716,-103.31174,2075,2018,08,28,51.421,,59.889,,4.870,,280.854,,51.073,
Crosby,48.80716,-103.31174,2075,2018,08,29,59.448,,61.426,,9.315,,515.532,,59.016,
Crosby,48.80716,-103.31174,2075,2018,08,30,70.574,,66.295,,9.407,,512.257,,68.957,
Crosby,48.80716,-103.31174,2075,2018,08,31,59.893,,68.503,,6.156,,493.600,,62.209,
Crosby,48.80716,-103.31174,2075,2018,09,01,61.948,,66.268,,11.016,,440.302,,61.024,
Crosby,48.80716,-103.31174,2075,2018,09,02,55.583,,65.710,,5.178,,484.416,,54.332,
Crosby,48.80716,-103.31174,2075,2018,09,03,71.501,,67.813,,10.754,,504.064,,69.421,
Crosby,48.80716,-103.31174,2075,2018,09,04,52.782,,66.262,,7.324,,381.780,,51.628,
Crosby,48.80716,-103.31174,2075,2018,09,05,52.167,,63.632,,4.123,,510.416,,52.952,
Crosby,48.80716,-103.31174,2075,2018,09,06,64.175,,65.770,,8.334,,443.632,,62.010,
Crosby,48.80716,-103.31174,2075,2018,09,07,58.889,,65.392,,8.235,,403.671,,57.435,
Crosby,48.80716,-103.31174,2075,2018,09,08,69.764,,67.102,,10.455,,358.118,,70.180,
Crosby,48.80716,-103.31174,2075,2018,09,09,61.286,,66.753,,7.018,,366.042,,62.090,
Crosby,48.80716,-103.31174,2075,2018,09,10,62.701,,66.238,,7.459,,459.020,,62.163,
Crosby,48.80716,-103.31174,2075,2018,09,11,55.956,,67.363,,7.742,,426.123,,58.963,
Crosby,48.80716,-103.31174,2075,2018,09,12,52.222,,62.766,,7.055,,225.167,,52.692,
Crosby,48.80716,-103.31174,2075,2018,09,13,53.081,,61.612,,4.218,,238.324,,53.695,
Crosby,48.80716,-103.31174,2075,2018,09,14,47.877,,59.055,,4.994,,93.288,,49.025,
Crosby,48.80716,-103.31174,2075,2018,09,15,53.826,,57.684,,11.510,,232.945,,51.715,
Crosby,48.80716,-103.31174,2075,2018,09,16,50.972,,57.445,,8.294,,123.578,,50.604,
Crosby,48.80716,-103.31174,2075,2018,09,17,53.824,,57.176,,5.011,,287.345,,49.628,
Crosby,48.80716,-103.31174,2075,2018,09,18,48.236,,56.048,,8.766,,226.745,,43.742,
Crosby,48.80716,-103.31174,2075,2018,09,19,45.120,,54.023,,7.607,,111.500,,39.891,
Crosby,48.80716,-103.31174,2075,2018,09,20,41.666,,49.932,,8.850,,48.539,,35.048,
Crosby,48.80716,-103.31174,2075,2018,09,21,42.598,,46.870,,8.792,,290.082,,36.341,
Crosby,48.80716,-103.31174,2075,2018,09,22,41.459,,47.092,,12.489,,107.041,,33.377,
Crosby,48.80716,-103.31174,2075,2018,09,23,37.281,,44.348,,7.402,,101.173,,31.114,
Crosby,48.80716,-103.31174,2075,2018,09,24,43.167,,47.065,,5.235,,135.663,,40.727,
Crosby,48.80716,-103.31174,2075,2018,09,25,43.773,,47.302,,7.816,,237.167,,38.574,
Crosby,48.80716,-103.31174,2075,2018,09,26,45.482,,45.749,,10.637,,124.601,,42.891,
Crosby,48.80716,-103.31174,2075,2018,09,27,39.018,,47.255,,8.084,,248.713,,35.085,
Crosby,48.80716,-103.31174,2075,2018,09,28,34.994,,43.878,,7.228,,353.308,,29.016,
Crosby,48.80716,-103.31174,2075,2018,09,29,40.161,,45.850,,4.038,,311.160,,37.831,
Crosby,48.80716,-103.31174,2075,2018,09,30,32.618,,45.446,,5.439,,277.233,,28.429,
Crosby,48.80716,-103.31174,2075,2018,10,01,41.853,,44.251,,7.759,,119.137,,35.386,
Crosby,48.80716,-103.31174,2075,2018,10,02,41.043,,44.052,,5.714,,90.282,,35.275,
Crosby,48.80716,-103.31174,2075,2018,10,03,29.203,,39.697,,11.103,,205.775,,21.116,
Crosby,48.80716,-103.31174,2075,2018,10,04,29.454,,37.405,,7.706,,244.030,,22.644,
Crosby,48.80716,-103.31174,2075,2018,10,05,33.257,,36.943,,3.544,,169.494,,29.378,
Crosby,48.80716,-103.31174,2075,2018,10,06,36.558,,38.730,,5.252,,260.704,,30.480,
Crosby,48.80716,-103.31174,2075,2018,10,07,36.981,,40.035,,5.498,,189.936,,31.111,
Crosby,48.80716,-103.31174,2075,2018,10,08,37.113,,41.021,,5.102,,300.020,,30.181,
